"X1"	"X2"	"X3"	"Y"
2.121301777832696	-2.148194905404682	-1	3
1.492382594068578	1.884744199328262	0	4
3.226247613062697	1.126756172247806	-1	3
0.9814566559742224	-0.4507082142770863	-1	1
2.602441706430219	1.550265371200017	1	3
3.408730775830269	-1.002112581254702	-1	3
2.832502846443634	0.932460465901928	0	5
2.206267869861931	-1.4366299848614	-1	3
2.664159122991288	-0.2398779480769296	-1	3
1.075585245335061	-0.3888657135115247	-1	3
3.974667533596226	0.6018490646835386	0	3
1.474771006712726	1.334358039220848	1	3
2.100598452276592	-0.2780298774511111	1	3
1.021466383964065	2.350890206685937	-1	3
2.532923734510999	0.2178715993857968	1	3
3.007932689402402	1.144941352650548	0	4
2.170649946293286	0.7127382327529013	0	5
3.301354060655038	-0.47222140725188	-1	3
1.635754601206569	-1.388452448628779	0	3
1.545704714473324	-0.4160611120141142	-1	3
2.731830671112083	1.677723732900889	1	3
2.341232288620434	-1.59453537680691	-1	3
0.1321356573946366	-0.1428512228869108	1	2
0.7190153593074706	-0.5634418899631827	0	2
2.582229786354157	0.2988360753285584	0	4
2.667637868657851	-0.634715033041881	0	3
0.3594173860356353	0.898374898227032	-1	3
4.509111087178848	-0.249238551186288	1	3
2.654637747197155	-0.294719996351951	0	1
2.355840644194747	-1.272079759856715	0	2
2.27205720446858	0.3634690883249263	1	2
0.8331165947537189	0.6473674638642148	-1	3
1.373924961377544	-1.31290296967919	0	3
2.228705439174441	-0.1022117915512626	0	3
2.452430730345937	0.5203719367198247	0	3
0.6735233455818404	0.6033966450270121	0	2
1.068633916044683	0.7313723758198485	-1	3
3.160746691890002	0.557506737099681	-1	3
2.418612055193849	-0.1049734217317682	0	3
2.853056934177454	0.621412719446651	0	4
1.705503849324542	-2.452717508130345	-1	1
-0.8919510484175977	0.4961954316898946	-1	1
2.619088081836358	0.01522359254451075	1	2
1.086291709481865	1.8431473968524	0	3
2.060915823514375	1.600840373396514	-1	3
2.126598615194426	-0.7191541138409978	1	5
2.370169182933032	-0.03950290105666941	1	4
2.47262900561178	1.164310538677258	-1	3
-0.01473593460645573	-0.4133776836268804	-1	2
3.299596914022786	-1.637725802917965	1	3
1.250714720901538	-0.217208646102692	1	2
1.767055591406436	-0.263682762854555	0	2
-0.1307968244717794	-2.85064448466919	0	2
0.9767651392234469	-0.06060544332093848	0	3
2.374208158845639	-0.001412154426760559	0	2
2.53316704840244	-2.743352946660597	0	3
1.48893692866595	-0.5343075923682982	0	3
1.146152642441333	-0.467166639228819	1	3
2.681293042457826	0.2138992451989207	-1	5
2.331292028192084	1.424822343021528	1	3
-1.654817933551223	-1.48025195172477	0	3
0.4207309380177549	0.6027285933269966	-1	3
2.38238602236277	1.231947276752294	1	5
0.367904490250824	-0.5791494086236557	1	3
2.813455839913261	-0.08851035826672032	0	3
1.419531082879653	-0.8398641446942792	-1	3
2.321178449376681	0.5051522806361254	1	3
1.336590515644314	0.6526984793149817	-1	3
0.7806179928474653	-0.1825386375739968	0	3
-0.06123880447699914	-1.305134476438898	1	1
2.320734355472611	0.03861964223438577	0	1
1.747609846519262	-0.2159749272627453	1	3
1.874542935943605	-1.20660852747274	0	3
1.415196074870845	1.310947610139924	-1	3
2.128950519544534	-0.2341129722796618	1	4
0.8822195405665276	-0.4032280228547379	1	2
1.249265713265014	-0.5796257834272055	1	3
2.192139794276946	0.1952746213779884	1	2
2.366446199657074	0.06275055351448856	-1	2
2.344041220263053	-1.550882959009819	-1	2
1.984558576712657	-0.1051568822914892	-1	2
5.311268791675736	1.298378865024794	1	4
3.284675661425387	-1.318602468574645	1	4
2.665285432005868	-0.1220454802577557	0	1
3.817921708043238	0.8872402007775284	0	4
3.642626000625194	-0.09671320070530134	0	3
2.391822772731178	0.2677269420716779	1	2
2.198654773705768	0.2363591271548475	1	3
1.29081102959058	-0.1555954249864706	1	2
2.850279868617252	-0.2881957979610496	-1	3
1.662200536487215	-0.6637141425664428	0	3
2.373823859397175	0.4303057618391905	-1	3
2.288887288025534	-0.308111187832021	0	3
2.012065175705439	-0.3513202788765636	-1	3
2.391841110520701	1.076565352909716	1	3
2.750551547440618	0.1224448553659906	1	3
2.149737875792689	-0.6144466799473072	-1	3
1.505698682784887	1.386618603092513	-1	3
2.375312036689794	1.158327535646861	-1	4
1.255544218607945	-0.3488948968810609	0	2
2.698429762530018	-1.609392910863187	-1	3
2.876475828692646	0.5007216732178955	1	3
-0.4128035962374237	-1.063779671957774	0	3
1.347587551054442	-0.652581928088483	1	3
-0.04523457243447648	-0.4241562579671053	1	2
2.829369269309755	1.1409951759291	1	3
2.496412740362978	-0.08514832199516303	0	3
2.191565133484085	-2.186085264034992	0	3
1.799926748670803	-0.1774123776445603	1	3
2.603478437192333	1.433728050486738	0	4
2.58941249403485	-1.007846786427213	0	3
3.326913155010244	1.435054235590487	0	3
1.691729738069574	0.7762205930814573	1	2
1.905658340678741	-1.097626860055624	-1	3
1.975692321523801	0.832320668761916	-1	3
2.182932792482393	0.335698632337368	-1	3
0.07363981642768769	-0.6881333757058272	0	3
2.401408925886789	-0.5630532189687186	0	3
1.596253828855787	0.2217823323704058	0	3
1.96560254171819	0.2107455694705101	0	3
-0.2262849466366625	0.6208213902697128	1	2
1.837981201884926	-0.9722086271047064	0	3
2.235689900969818	0.6466923545763161	1	3
1.545915750296995	1.719898181519683	0	3
2.342889575491318	1.123362009586274	1	2
1.863171296304562	-0.8550681536821999	-1	3
3.820307691629893	-0.6355591695109744	0	3
3.148230869962431	-0.9847546064525166	-1	3
2.738105125005949	-0.4900040352580244	0	3
2.67626416960285	3.423471447205425	1	4
0.6944941558315432	0.02158321280865288	1	3
2.902195363212119	-1.229206533327019	-1	3
2.226901882661973	-2.077592138572482	-1	3
1.745094874704508	-0.7348590946476938	0	3
1.893806650205638	-0.8859656235675357	0	2
2.729502787090102	-0.0008668244268305936	0	3
2.511908445763621	1.660365380306335	-1	4
1.919974932825519	0.4640448822172539	-1	3
0.7023019501777563	0.0716763670271581	0	3
1.716878206009995	0.2136775394019521	1	3
3.286141201882305	0.466474373274298	1	3
1.752998676839007	-0.552964462895725	0	3
1.476016277090647	-0.1624275404462685	0	2
1.804652895451393	-0.3414749512281398	0	3
1.083252682446907	-1.047355635667379	-1	1
2.733689304075486	-0.1426661670911046	-1	3
1.179888295584248	0.6850448719215636	-1	5
2.185945490494101	-0.06591970092502024	1	1
2.01056005481533	1.062522880583714	-1	3
2.029147421998416	0.9417277008774984	-1	2
1.96749530742583	1.789141917752274	1	3
1.850215404480792	-0.1235064238288814	0	3
1.58104811395118	2.342688879537076	-1	5
1.676139681557137	-0.8871126598866952	0	3
4.121789506731653	0.7930856642996643	1	5
1.755981900340281	1.582658599683271	-1	3
2.142777943401348	0.07266399136088897	1	4
0.5623695615938893	-0.1105408217723822	0	5
2.446202354344839	1.074635046718099	0	3
2.381547008523171	1.957332885715395	0	3
2.757955370830027	-1.567112743675895	-1	1
2.533152215380124	2.199701904898421	1	4
4.061689832411464	-0.9188289919243754	1	4
1.536141045700835	0.192312706074644	0	3
2.142098861823848	1.39374384734393	-1	3
2.679477413164929	0.612581545495511	0	4
1.651114320798873	0.6202352998049597	0	4
0.7091149302299884	1.993920586555239	-1	3
1.799440676590777	0.3386673886545202	0	3
2.08679567308092	1.059683205435933	-1	3
2.160918297980567	0.7177771011071674	0	4
3.222243876116411	1.108487665365371	1	5
2.394514768356852	-0.6323304806719523	1	4
2.011222247557598	0.1196663965085121	-1	3
1.554651831562703	0.8419577656935682	1	3
3.121353901815629	0.4651037031147012	-1	3
3.776949438431186	-0.1403578279253286	1	4
4.636137671343603	-0.247557818411401	1	4
1.031252102132907	-1.156176156717753	-1	3
1.315874535081479	1.500410127366626	0	2
0.1075719335436329	-0.1507425361417707	1	3
0.6070735777557861	-0.02659355305334588	-1	3
2.382088106313332	0.6675018194721517	1	3
-0.7019269147869531	1.465054932036868	0	3
1.224240900055787	1.156490428085867	-1	3
2.397945066077766	1.259098084281008	0	3
1.089416135264852	0.2259515745004785	1	2
1.172949690410548	0.006800365493803732	1	3
0.03679236968089916	0.2567545445479065	1	3
3.092479060872535	0.8729969223457961	1	4
2.826387747230012	-1.050277258655633	-1	3
2.060567261528512	-0.7757812852055728	-1	3
0.680486123482652	0.2764639239217739	1	3
2.236205766476534	2.231293483366963	0	3
1.935728981682728	-0.5209167374220752	0	3
0.7088321372021638	2.264101174706481	0	5
2.04047043876856	-0.1982835588686886	1	3
2.655192468406235	-1.170858628424781	1	3
1.441940478804661	-0.2084831330061086	-1	2
2.009630988015357	1.165453615823161	1	5
1.230824211874308	-0.447885697134997	0	3
1.972753817153241	-1.276510064719714	1	1
2.851067644955048	-0.005450707294594489	0	4
3.066684902211262	-0.2697582457724639	0	1
1.090536772117865	0.9070974676552668	-1	3
2.832146361222623	-0.3202476119269662	1	5
2.421476695631517	0.8895337715804939	0	3
2.620779589616854	-0.05349533854655452	1	2
1.253445524016749	-0.3128537167448068	1	3
1.693940232923132	0.784175891355781	0	4
0.6725218229321355	-0.4871352870409615	1	1
2.531622581928787	0.0551252569284213	1	3
2.368220418431046	0.6199064120867103	1	4
-0.2300858675355748	-0.9520786899647108	1	3
2.05838651305973	0.06563237278668697	-1	3
0.9640394240269143	1.499187271316321	-1	3
0.3049922143986106	-1.553545078811734	0	2
2.996827987973204	-0.2707023767179365	0	3
1.163330322740257	1.911495354212327	0	4
1.615551759103075	-0.05635426894409951	1	3
1.366392694331038	2.406842172349257	1	3
2.807936546044623	0.9081025795261768	1	5
2.281592944867879	-2.266249211885737	-1	3
1.081938184878291	0.4986524757720775	-1	3
3.912187295378249	-0.125644670047543	-1	2
1.469017583735578	0.7423650866059159	-1	3
1.223083827306616	-0.648485769356017	0	3
2.014595118983985	-0.4924631237649478	0	3
0.6282165042420718	-0.3158670552091502	0	2
0.1916930309400813	-1.684351109227315	-1	3
0.5876911588314815	-0.2092007773778453	0	2
3.995915608166206	-0.1956803049157907	-1	3
0.5233195993037336	-2.276434022354609	1	3
0.2618196481500741	1.811087613891568	1	5
2.093990498407055	-1.467710974689934	0	3
0.9435861889331674	0.1792628656145783	1	3
1.1747446591153	-0.6877469928096359	0	1
1.001823891244706	0.3089837230958699	0	3
1.595082100743281	1.511157767957488	-1	2
2.056081036327405	0.2775843898098621	0	3
2.174676449006892	1.054534525008098	1	5
1.83608905473305	-0.6641400053325526	-1	3
0.2350908744692264	-0.1000726183955474	0	2
2.322091158361149	-0.3872110233705324	-1	3
1.611542558642151	-1.743932625381937	-1	3
0.2514601936811058	1.212869600492744	1	3
3.596099955058904	-0.2184909035229868	-1	3
3.920316457965209	0.2086670661642958	0	4
0.7256943504881663	0.3701305916520821	1	2
0.6682225507163913	-1.589517095642016	1	3
4.675618123259314	2.063341393453607	-1	3
2.705940694638539	-0.793607134920611	0	2
0.8832225603746091	1.284854154759874	0	2
0.8561260620390294	1.518772864656945	-1	2
2.692973072858943	-0.1315630031840511	1	5
3.047630612487743	-0.6581896647617156	-1	4
1.540372613555945	0.283164587081666	-1	3
0.9405070508326807	0.1111988137209682	-1	1
1.602862423686644	0.4744100925270082	0	2
3.144357721756356	-0.7157328744117953	0	3
1.555669258396645	0.7858716953382535	1	3
1.958050139439849	-0.579227928438428	1	4
2.013037511012298	-0.02374325048078777	1	3
1.510491660703898	0.5384505544014763	-1	3
3.232750924363489	-0.4671089743497084	1	3
3.695440137930338	0.08399252324436211	0	4
3.289820608019759	-0.04836550764084219	-1	3
1.29075877570653	-2.57195304919938	1	3
2.419050448914148	2.332917259326136	0	4
2.375554106397463	-0.6581192811803192	-1	3
1.798075437138587	0.1840202189425608	0	3
1.481247787946214	1.068382327681469	0	3
2.803441347910476	0.5910098356670862	0	3
1.004140033836475	0.5693236238143945	1	3
1.654225981326634	0.05152586751338073	0	2
4.287808658818225	0.446771510545653	-1	3
2.80092128932875	0.4177985422929362	1	5
1.699808854633172	0.7000149140169876	-1	2
-0.2830226244501302	-0.2815693514558985	-1	3
2.763119426939126	-1.537132491092967	1	3
4.227435410651565	-0.6345532254416458	-1	3
3.225277862144164	-0.1294734150874759	0	1
0.826870503042241	0.5940553539456854	1	3
1.315359324250084	0.08819120646666513	0	3
0.4478345602870206	-0.475058603801536	1	1
1.087684967885684	-0.1531536576606248	-1	2
3.467982566672221	-0.2035961006527478	1	5
1.905081617364844	-0.9268644048621657	1	3
2.198053548265227	1.687713626592466	1	5
1.983266205529286	-0.1856360467475739	-1	2
2.083936805834212	0.3329079263954622	1	4
1.093326242878489	-0.4286626159557297	-1	1
3.072354807073502	-0.9143769547095513	0	3
2.135677307344548	0.5994632285408519	-1	3
0.9587774573489913	-0.1691887028781286	-1	3
2.689632310204938	1.795640572396403	1	3
0.8869928496139266	2.685512365854711	1	5
1.709629422021791	1.207436727569026	-1	2
3.270471958818778	0.4342540681555253	0	3
2.213508712877421	-1.209829191272441	0	2
1.118035472171238	-1.927650862367282	1	3
2.951459085930976	0.7912573805582056	0	3
-0.6566757328470354	-0.9211863031198837	0	2
2.781926181907227	-0.09109423115244381	-1	3
1.498749206206445	-1.224539346218373	0	3
2.135506984436423	-1.249614339852472	0	2
2.350337610197715	1.74600334217243	-1	2
3.108170877554998	1.778421947163996	0	4
1.531754178038351	-1.14538600025306	-1	3
3.471213247439436	-0.05882391756032623	0	3
1.144724257547394	0.6555758874521938	-1	2
1.916619124538362	0.3778174442735462	-1	3
3.630043114187762	-0.08167924892194699	-1	3
3.273800133460086	-0.7081920417963845	1	5
2.428599257029509	-0.4895896062364148	-1	3
2.702687941473556	-0.3400704621812465	-1	3
1.785288918973446	-0.04749177826950585	-1	1
2.182176022393783	0.9309924869510868	1	3
1.15700606587281	1.247401487180014	0	3
0.7778884445793128	-0.3808866177769723	1	3
0.714384186544377	-2.27926150378502	-1	3
2.816938812499729	-0.4718403156348371	1	3
2.560638828641966	-0.6138990436041748	0	4
2.455463989271275	-0.4548977440915706	1	3
2.834663870383789	0.9202769439532157	0	4
3.079884358743135	0.08691168460512805	1	4
1.961999301355585	1.349194035238158	-1	4
2.817467222423124	1.230136086616586	0	4
2.463577507594164	0.5043231449351726	0	4
1.649428455944168	0.2982924331264478	-1	3
1.067539134014379	0.7654977200833534	0	2
1.731331287648408	-0.3110232474840295	0	1
2.148445967243076	0.5169902786185686	0	4
3.572883169968892	2.129582730868066	0	3
1.937913746918734	-1.916511870372847	0	3
3.043759663037307	0.4188365815109374	-1	4
3.317095146432066	0.4365011812615785	0	3
2.022001995251307	1.949169971719572	1	5
2.010358471908631	0.2081206162909945	1	4
1.733952229724118	-0.3986724910175466	1	3
0.4356554745438142	-0.5932294671381648	0	2
0.6929607827633511	-0.7783360963442385	0	3
1.532074243993993	0.601239056478706	-1	3
2.226440020414921	-0.1745257464314136	0	4
2.639263171448969	-1.138744687427363	-1	1
2.541847172907105	-0.07240148408409133	0	3
2.583008367638222	-1.377063339648544	0	2
1.502066287215494	-0.7220965188960898	0	3
1.717116304202844	-0.2586041158505587	-1	2
1.080142473678472	-3.023962999707071	-1	2
2.465036507828574	0.3722508379918443	0	5
1.286554696698245	0.2590089517916711	1	4
1.758954760830338	0.9856974268326625	1	2
1.037168536530295	0.7620581486480188	-1	2
2.134444018614913	-0.5918681703301794	0	3
1.785194597553391	0.8210366855026543	0	3
1.843754597487048	-0.009484708141647837	-1	2
0.6435906984714244	-0.2027903383525226	0	1
0.6880937088935095	0.6393605594205484	1	5
3.153711961388069	1.5486270228065	1	5
3.057543001482064	1.143670082837661	-1	3
0.9847706632211304	2.514433952691155	-1	3
1.772683351222694	0.4741772763617941	0	3
1.816933817731839	0.9436891454059311	0	4
2.58632292531196	0.2714684488879664	0	3
2.113711949279206	1.196687057070076	1	5
0.3859899031865157	-1.596276790607239	-1	3
2.393995171580965	-2.331258372937688	-1	3
1.430604099088604	1.253738406336342	0	3
1.992143646805312	-0.2753018638733934	0	2
3.279766495621243	0.6008502721965905	0	3
1.094970755371681	0.3712937595521981	1	3
2.881760627466931	-0.6976410889152287	-1	4
3.1714037496078	0.1794067528066452	1	5
0.9321927001792212	0.1980322215549509	0	3
3.116275756646986	-0.2382898686022493	0	3
1.294217845048552	-0.03601828334665566	0	3
0.7597120732102238	1.307096966498855	0	5
1.891671434553642	-1.735064158708487	-1	1
1.560022342217881	1.160577045720898	0	2
1.150817431807215	0.6780619080593441	1	4
1.118510044136475	0.335112791120755	0	3
0.853188817159372	0.3553530249901549	1	2
2.776160880568888	0.5360004596954473	0	4
2.264948740302658	-0.2394245966074161	-1	3
1.964228614369991	-1.107112399534665	0	5
2.051404535905434	1.769227617942961	-1	3
0.5236796329947915	0.5290405125182242	1	3
2.750453413209745	-0.7717786593975841	1	3
2.610195840848736	1.165298617488068	1	4
3.837365207261681	-0.0009439068540953491	-1	4
1.477147849620516	2.059194050379145	1	3
1.725694665585802	-1.608774209910671	0	1
2.030468693522491	0.7169831713459172	0	3
1.365252372925775	1.003423804739393	1	3
1.810323953607203	-1.27388783437	1	2
1.943495796902473	-0.7038566946894375	1	3
4.047884326830303	-1.205326866626434	0	3
1.961396728764927	-0.7820727709049696	0	3
1.41574786937436	0.8275417333127163	-1	2
1.487270114708733	0.07563334265352394	0	3
2.81216526204451	1.25722471557064	1	5
0.5541149538528771	-0.1956483984696069	-1	4
1.563130172891398	1.172332876953423	0	3
2.145093834300659	-1.105852158080343	-1	3
1.114747606914627	-0.1477960581550766	1	2
1.306060813982695	-0.5187223816024029	1	5
3.166479572363486	0.7937119987113143	0	3
1.267312979502447	1.254721796354432	0	3
2.205570763120406	0.009433712769935685	0	3
2.185495133637865	-1.259130815137803	-1	3
0.523603081587255	0.02457615826953134	-1	2
1.534500066384443	-1.197835410573181	0	3
3.39400816786722	-2.097107863547342	-1	3
1.526156363981387	-0.7188044930347789	0	3
2.097378754444761	0.4666338713122307	0	3
1.921393386100698	-0.3214034535533143	0	3
3.577244408535851	-0.7035388835338389	1	3
2.566437842537232	-0.5750439975109067	-1	3
1.170800595228747	0.4252905150639683	1	1
1.877785774720029	0.2245008712462088	1	3
1.280122867000801	1.878771760508917	-1	4
2.108323407021804	-1.051393365339285	0	2
1.721241424163581	-0.1704635367217277	1	3
2.281628922576128	0.2465065594796129	-1	3
2.451677180373994	-2.147298830131725	0	3
0.4163765333990668	-0.5069478441351651	1	3
1.572642054480508	-0.1455350636468898	0	4
0.5791741400983017	0.09786080680588045	1	2
2.37174646761665	-0.2239601878717553	1	3
1.77743851696645	-0.1692818333134608	0	3
2.097837806576303	1.28473959913552	-1	4
3.09018317032362	1.394988078308597	0	4
3.562747199839467	1.052296318506041	-1	4
0.2445212996702804	0.262704108111222	1	3
1.731801261833097	0.730201277231656	-1	1
2.929969931316869	-0.5125920657907035	0	3
2.180023064244106	-0.4104958284921609	0	2
2.084301715341919	-0.1623882063095346	1	3
3.741124221487434	-1.69219158167248	1	3
1.909179044370562	-0.8887771222483061	0	3
2.712503465128444	1.890740385925803	1	1
2.939462057734842	0.6084746142107929	1	3
1.283803262290495	0.7184360209332206	1	1
2.543230807606078	1.059828337586554	1	1
1.814751233006541	0.1304157171768493	-1	1
2.101059155905237	1.140225291589879	-1	3
1.05414144061864	0.2584897180222703	-1	1
2.856083950259778	1.49887095770649	1	4
2.003456837589303	0.3278002762498646	1	3
2.584730663768549	0.193335019018896	1	3
1.065899981832038	0.7092073654555672	1	2
1.320732761998219	0.5045237637601497	0	5
1.88106421546926	0.867887272821658	0	1
3.187018088436312	-1.084835163290216	1	4
2.465589878548463	1.157356381921197	0	3
2.873888622042633	-0.05390828981688948	-1	3
3.310094007517538	1.360483143958622	0	3
3.945200746268135	0.8801713454543915	1	4
2.555794622343617	-1.70771890783125	0	3
0.1297139243912084	-0.6545780916229267	0	1
0.6439645282158624	-0.5246865466774595	1	3
1.991326782364552	1.439919435791728	1	3
1.607187647133269	1.103317613749638	1	4
1.698369893222425	-0.4631861100959462	1	4
1.609368174763504	-0.5536094945410278	0	3
4.061037324425858	-0.3248495276790992	-1	3
2.259159759055544	-1.242951307230882	0	3
1.872904301664646	0.95779926305069	0	4
2.514492732829559	0.5238867367083164	-1	4
3.19257404453059	-2.57239144500503	1	4
3.231168194915022	-0.0100054691485549	0	4
1.277993241500694	0.004420608222012542	-1	3
3.417448853008592	0.7227737609454628	1	5
3.386406002499277	-0.3179177495081061	0	4
2.618534293747604	1.166783574831202	1	4
3.015883155166502	2.295944641191328	0	4
2.389057875972186	-0.4149702590779364	-1	3
2.77601633721858	-0.2087392068767491	-1	3
3.496137913793596	-0.2110020305759142	0	2
1.494402029396426	0.2100076528505204	-1	4
2.796970589497617	-1.041008703657392	0	3
